,start station id,start station name,start station latitude,start station longitude,covid_cases,trip count,tripduration_sum(mins),tripduration_mean(mins),usertype_member_count,geometry
0,72.0,W 52 St & 11 Ave,40.76727216,-73.99392888,301.44889497545756,10438.0,192410.36669999998,2226.5567,8088.0,POINT (-73.99392888 40.76727216)
1,79.0,Franklin St & W Broadway,40.71911552,-74.00666661,322.6139944264871,11039.0,180274.5331,2766.5931,8785.0,POINT (-74.00666661 40.71911552)
2,82.0,St James Pl & Pearl St,40.71117416,-74.00016545,464.98455359608283,6118.0,92442.1004,2550.3269,5025.0,POINT (-74.00016545 40.71117416)
3,83.0,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,274.1279685640616,9452.0,159923.3995,2857.0969,6729.0,POINT (-73.97632328 40.68382604)
4,116.0,W 17 St & 8 Ave,40.74177603,-74.00149746,216.41006744052234,18717.0,271173.03369999997,1959.8215,15111.0,POINT (-74.00149746 40.74177603)
5,119.0,Park Ave & St Edwards St,40.69608941,-73.97803415,399.41598121598486,2204.0,33438.6664,2173.2813,1616.0,POINT (-73.97803415 40.69608941)
6,120.0,Lexington Ave & Classon Ave,40.68676793,-73.95928168,261.68866235663666,7299.0,119143.8499,2741.6041999999998,5217.0,POINT (-73.95928168 40.68676793)
7,127.0,Barrow St & Hudson St,40.73172428,-74.00674436,253.80192786958867,23994.0,386842.8666,2661.5155,19045.0,POINT (-74.00674436 40.73172428)
8,128.0,MacDougal St & Prince St,40.72710258,-74.00297088,252.6800649993129,26088.0,413040.5503,2661.6224,20353.0,POINT (-74.00297088000001 40.72710258)
9,143.0,Clinton St & Joralemon St,40.69239502,-73.99337909,245.70094381232647,8739.0,136112.5168,2701.4026,7383.0,POINT (-73.99337909 40.69239502)
10,144.0,Nassau St & Navy St,40.69839895,-73.98068914,245.70094381232647,6230.0,116670.18340000001,3180.6761,4451.0,POINT (-73.98068914 40.69839895)
11,146.0,Hudson St & Reade St,40.71625008,-74.0091059,320.75908876610976,12033.0,195725.2167,2715.8086,9610.0,POINT (-74.00910589999999 40.71625008)
12,150.0,E 2 St & Avenue C,40.7208736,-73.98085795,361.9210038982247,17589.0,251989.4159,2464.7402,14356.0,POINT (-73.98085795 40.7208736)
13,151.0,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,280.3845945168585,38206.0,599205.1331,2648.4143,29331.0,POINT (-73.99724900722504 40.72210378668603)
14,152.0,Warren St & W Broadway,40.71473993,-74.00910627,221.32282285155898,3087.0,46782.2995,1489.4207,2479.0,POINT (-74.00910627 40.71473993)
15,157.0,Henry St & Atlantic Ave,40.69089272,-73.99612349,245.70094381232647,10165.0,166994.7837,2724.0517,8060.0,POINT (-73.99612349 40.69089272)
16,161.0,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,280.3845945168585,22320.0,352905.6998,2674.4436,16926.0,POINT (-73.99810230999999 40.72917025)
17,164.0,E 47 St & 2 Ave,40.75323098,-73.97032517,355.2000887356063,14007.0,222718.5006,2702.6192,10842.0,POINT (-73.97032517 40.75323098)
18,167.0,E 39 St & 3 Ave,40.7489006,-73.97604882,20.36043969626442,4769.0,78197.58350000001,495.6717,3760.0,POINT (-73.97604882 40.7489006)
19,168.0,W 18 St & 6 Ave,40.73971301,-73.99456405,241.64405348794233,11619.0,146496.8159,1395.503,10124.0,POINT (-73.99456404999999 40.73971301)
20,173.0,Broadway & W 49 St,40.76068327096592,-73.9845272898674,322.4911193252235,24116.0,414902.6164,2946.2215,17676.0,POINT (-73.9845272898674 40.76068327096592)
21,174.0,E 25 St & 1 Ave,40.7381765,-73.97738662,253.8087365541645,20943.0,301941.7834,2472.3414,17446.0,POINT (-73.97738662 40.7381765)
22,195.0,Liberty St & Broadway,40.70905623,-74.01043382,29.862973373504722,3142.0,62057.866599999994,452.8032,2280.0,POINT (-74.01043382 40.70905623)
23,212.0,W 16 St & The High Line,40.74334935,-74.00681753,271.2726632945194,16126.0,253435.6339,2679.5337,12295.0,POINT (-74.00681753000001 40.74334935)
24,216.0,Columbia Heights & Cranberry St,40.70037867,-73.99548059,245.70094381232647,5219.0,104617.1173,3270.4174,3718.0,POINT (-73.99548059 40.70037867)
25,217.0,Old Fulton St,40.70277159,-73.99383605,245.70094381232647,16528.0,422735.3495,4000.3215999999998,9177.0,POINT (-73.99383605 40.70277159)
26,223.0,W 13 St & 7 Ave,40.73781509,-73.99994661,271.2726632945194,20101.0,264983.8835,2247.7554,16848.0,POINT (-73.99994660999999 40.73781509)
27,224.0,Spruce St & Nassau St,40.71146364,-74.00552427,462.2037202627495,11475.0,210433.1846,2977.6376,8613.0,POINT (-74.00552427 40.71146364)
28,228.0,E 48 St & 3 Ave,40.7546011026,-73.971878855,363.82024277601033,11735.0,187729.3322,2806.1086999999998,9227.0,POINT (-73.971878855 40.7546011026)
29,229.0,Great Jones St,40.72743423,-73.99379025,276.39648584774983,24625.0,318854.2169,2228.1131,20770.0,POINT (-73.99379025 40.72743423)
30,232.0,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,152.10745146551326,1194.0,17530.2665,729.8362,981.0,POINT (-73.99014892 40.69597683)
31,236.0,St Marks Pl & 2 Ave,40.7284186,-73.98713956,209.99664559376382,26297.0,388222.0168,2323.7943999999998,20817.0,POINT (-73.98713956 40.7284186)
32,237.0,E 11 St & 2 Ave,40.73047309,-73.98672378,206.90275406180538,24985.0,360756.083,2003.5246,19889.0,POINT (-73.98672378000001 40.73047309)
33,238.0,Bank St & Washington St,40.7361967,-74.00859207,257.62674934274725,17841.0,301031.866,2803.5831,13801.0,POINT (-74.00859207000001 40.7361967)
34,239.0,Willoughby St & Fleet St,40.69196566,-73.9813018,245.70094381232647,9223.0,143210.5169,2638.3081,7335.0,POINT (-73.9813018 40.69196566)
35,241.0,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,245.70094381232647,12631.0,215922.6661,2796.3327,9606.0,POINT (-73.97493120999999 40.68981035)
36,242.0,Carlton Ave & Flushing Ave,40.697787,-73.973736,423.3598014763143,4420.0,75190.3499,3024.6389,3428.0,POINT (-73.973736 40.697787)
37,244.0,Willoughby Ave & Hall St,40.69196035,-73.96536851,420.59686027425795,7255.0,110262.6843,2572.3347,5673.0,POINT (-73.96536851 40.69196035)
38,245.0,Myrtle Ave & St Edwards St,40.69327018,-73.97703874,245.70094381232647,5795.0,94743.817,2723.6512,4301.0,POINT (-73.97703874 40.69327018)
39,247.0,Perry St & Bleecker St,40.73535398,-74.00483091,257.62674934274725,21720.0,338104.43319999997,2635.6806,16820.0,POINT (-74.00483091 40.73535398)
40,248.0,Laight St & Hudson St,40.72185379,-74.00771779,322.6139944264871,4746.0,81610.1,2916.5632,3692.0,POINT (-74.00771779 40.72185379)
41,249.0,Harrison St & Hudson St,40.71870987,-74.0090009,322.6139944264871,6427.0,110994.79950000001,2935.8939,5005.0,POINT (-74.0090009 40.71870987)
42,250.0,Lafayette St & Jersey St,40.72456089,-73.99565293,273.51557675684074,26621.0,399809.4168,2572.245,20867.0,POINT (-73.99565293000001 40.72456089)
43,251.0,Mott St & Prince St,40.72317958,-73.99480012,278.35437473663876,29543.0,464958.8004,2652.9062,22449.0,POINT (-73.99480011999999 40.72317958)
44,252.0,MacDougal St & Washington Sq,40.73226398,-73.99852205,271.2726632945194,18850.0,298745.8506,2638.3033,14371.0,POINT (-73.99852205000001 40.73226398)
45,254.0,W 11 St & 6 Ave,40.73532427,-73.99800419,273.57639955825573,15990.0,226109.3167,2458.7078,12868.0,POINT (-73.99800419 40.73532427)
46,257.0,Lispenard St & Broadway,40.71939226,-74.00247214,322.6139944264871,15851.0,251031.2665,2725.4127,12499.0,POINT (-74.00247213999999 40.71939226)
47,258.0,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,423.3598014763143,10244.0,157005.1998,2506.8955,7650.0,POINT (-73.96885458 40.68940747)
48,259.0,South St & Whitehall St,40.70122128,-74.01234218,442.1685984258469,15478.0,394708.2333,4221.5092,11273.0,POINT (-74.01234218 40.70122128)
49,260.0,Broad St & Bridge St,40.70365182,-74.01167797,440.6763878995311,7208.0,164073.9497,3833.6664,5195.0,POINT (-74.01167796999999 40.70365182)
50,261.0,Johnson St & Gold St,40.69474881,-73.98362464,244.998384106264,7976.0,141761.2669,2933.3957,5864.0,POINT (-73.98362464 40.69474881)
51,262.0,Washington Park,40.6917823,-73.9737299,245.70094381232647,8106.0,133702.89979999998,2725.3545,6010.0,POINT (-73.9737299 40.6917823)
52,264.0,Maiden Ln & Pearl St,40.70706456,-74.00731853,451.2316113155434,11352.0,216850.74970000001,3155.822,8271.0,POINT (-74.00731853000001 40.70706456)
53,265.0,Stanton St & Chrystie St,40.72229346,-73.99147535,551.808812935097,19823.0,284691.784,2454.7054,16792.0,POINT (-73.99147535 40.72229346)
54,267.0,Broadway & W 36 St,40.75097711,-73.98765428,334.8679113223201,12139.0,208552.7165,2788.5917,8940.0,POINT (-73.98765428 40.75097711)
55,268.0,Howard St & Centre St,40.71910537,-73.99973337,322.6139944264871,17169.0,273946.9002,2691.4169,13049.0,POINT (-73.99973337 40.71910537)
56,270.0,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,423.3598014763143,7527.0,106943.9662,2411.1277,5858.0,POINT (-73.97178913 40.69308257)
57,274.0,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,274.1279685640616,11606.0,181701.9002,2619.0985,9027.0,POINT (-73.976682 40.68691865)
58,275.0,Washington Ave & Greene Ave,40.68650065,-73.96563307,271.52709730487715,5938.0,96126.9672,2793.761,4798.0,POINT (-73.96563307 40.68650065)
59,276.0,Duane St & Greenwich St,40.71748752,-74.0104554,322.6139944264871,8487.0,145683.2332,2842.184,6721.0,POINT (-74.0104554 40.71748752)
60,278.0,Concord St & Bridge St,40.69766564,-73.98476437,245.70094381232647,5844.0,102978.1664,2917.0408,4225.0,POINT (-73.98476436999999 40.69766564)
61,280.0,E 10 St & 5 Ave,40.73331967,-73.99510132,36.882186380903526,10253.0,162589.4496,1190.2561,7970.0,POINT (-73.99510132 40.73331967)
62,281.0,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,298.0434967117152,22157.0,505204.0666,2919.8168,14282.0,POINT (-73.97371465000001 40.7643971)
63,282.0,Kent Ave & S 11 St,40.707644944175705,-73.96841526031494,496.9794335527254,13292.0,248861.1172,3116.4204,9215.0,POINT (-73.96841526031494 40.7076449441757)
64,284.0,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,273.57639955825573,35513.0,499203.783,2393.9040999999997,29241.0,POINT (-74.0026376103 40.7390169121)
65,285.0,Broadway & E 14 St,40.73454567,-73.99074142,225.34688991713543,38798.0,532744.4335,2343.3287,32105.0,POINT (-73.99074142000001 40.73454567)
66,289.0,Monroe St & Classon Ave,40.6845683,-73.95881081,265.3500283853448,4120.0,70688.4,2885.8863,2880.0,POINT (-73.95881081 40.6845683)
67,291.0,Madison St & Montgomery St,40.713126,-73.984844,557.665062935097,10390.0,155678.5505,2529.2409,8843.0,POINT (-73.984844 40.713126)
68,293.0,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,224.1597320223986,29882.0,398775.5496,2275.5696,24592.0,POINT (-73.99102628231049 40.73020660529954)
69,295.0,Pike St & E Broadway,40.71406667,-73.99293911,555.9692734614127,15461.0,213897.9004,2352.2776,13547.0,POINT (-73.99293910999999 40.71406667)
70,297.0,E 15 St & 3 Ave,40.734232,-73.986923,223.28200102824655,28925.0,406955.5831,2422.5858,23905.0,POINT (-73.986923 40.734232)
71,298.0,3 Ave & Schermerhorn St,40.68683208,-73.9796772,274.1279685640616,9884.0,166835.1336,2804.9334,7479.0,POINT (-73.9796772 40.68683208)
72,301.0,E 2 St & Avenue B,40.72217444,-73.98368779,358.70397093119175,27048.0,384047.0661,2402.3586,21580.0,POINT (-73.98368779 40.72217444)
73,302.0,Avenue D & E 3 St,40.72082834,-73.97793172,361.9210038982247,13620.0,200861.2005,2574.5956,11651.0,POINT (-73.97793172 40.72082834)
74,303.0,Mercer St & Spring St,40.72362738,-73.99949601,278.35437473663876,19291.0,327871.6335,2882.054,14410.0,POINT (-73.99949601 40.72362738)
75,304.0,Broadway & Battery Pl,40.70463334,-74.01361706,442.1685984258469,17814.0,388434.1828,3736.7645,12964.0,POINT (-74.01361706 40.70463334)
76,305.0,E 58 St & 3 Ave,40.76095756,-73.96724467,295.6338923808033,26412.0,435189.2665,2844.0541,21616.0,POINT (-73.96724467 40.76095756)
77,307.0,Canal St & Rutgers St,40.71427487,-73.98990025,564.5963816164157,28672.0,439559.09990000003,2578.429,23448.0,POINT (-73.98990025000001 40.71427487)
78,308.0,St James Pl & Oliver St,40.71307916,-73.99851193,464.98455359608283,11660.0,170480.1002,2482.0849,9563.0,POINT (-73.99851193000001 40.71307916)
79,309.0,Murray St & West St,40.7149787,-74.013012,264.9338742083979,13921.0,245208.3662,2951.3528,10461.0,POINT (-74.013012 40.7149787)
80,310.0,State St & Smith St,40.68926942,-73.98912867,247.54841633979902,9080.0,148197.8499,2799.4017,7118.0,POINT (-73.98912867 40.68926942)
81,311.0,Norfolk St & Broome St,40.7172274,-73.98802084,564.5963816164157,24939.0,382152.6669,2635.8229,20032.0,POINT (-73.98802084 40.7172274)
82,312.0,Allen St & Stanton St,40.722055,-73.989111,564.5963816164157,25977.0,388796.9665,2516.7952,19990.0,POINT (-73.98911099999999 40.722055)
83,313.0,Washington Ave & Park Ave,40.69610226,-73.96751037,407.5694780453757,6179.0,103526.3336,2881.0855,4502.0,POINT (-73.96751037 40.69610226)
84,316.0,Fulton St & William St,40.70955958,-74.00653609,456.39790621568545,12153.0,214208.9334,2870.8911,9412.0,POINT (-74.00653609 40.70955958)
85,317.0,E 6 St & Avenue B,40.72453734,-73.98185424,292.9847311283909,23550.0,340300.2335,2119.009,18552.0,POINT (-73.98185424 40.72453734)
86,319.0,Fulton St & Broadway,40.711066,-74.009447,264.9338742083979,23023.0,439963.13300000003,3209.8591,16379.0,POINT (-74.00944699999999 40.711066)
87,320.0,Leonard St & Church St,40.717571,-74.005549,322.6139944264871,14150.0,219463.4498,2661.4773,11161.0,POINT (-74.005549 40.717571)
88,321.0,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,243.35151199414466,6847.0,145199.2836,3421.9765,4385.0,POINT (-73.98971773 40.69991755)
89,323.0,Lawrence St & Willoughby St,40.69236178,-73.98631746,245.70094381232647,11295.0,193794.2001,2893.2274,8639.0,POINT (-73.98631746 40.69236178)
90,324.0,DeKalb Ave & Hudson Ave,40.689888,-73.981013,239.2573074486901,9031.0,134052.6668,2488.3848,7180.0,POINT (-73.981013 40.689888)
91,325.0,E 19 St & 3 Ave,40.73624527,-73.98473765,226.24544862158888,25340.0,357309.9836,2403.6877,20459.0,POINT (-73.98473765 40.73624527)
92,326.0,E 11 St & 1 Ave,40.72953837,-73.98426726,211.57972567294257,20790.0,303688.2668,2098.31,16655.0,POINT (-73.98426726 40.72953837)
93,327.0,Vesey Pl & River Terrace,40.7153379,-74.01658354,184.50255902196002,20113.0,399237.5836,3238.8263,15189.0,POINT (-74.01658354 40.7153379)
94,328.0,Watts St & Greenwich St,40.72405549,-74.00965965,320.72694179490816,14731.0,243581.8668,2745.2009,10896.0,POINT (-74.00965965 40.72405549)
95,330.0,Reade St & Broadway,40.71450451,-74.00562789,262.3222952610295,10330.0,177946.4674,2907.2284,8472.0,POINT (-74.00562789 40.71450451)
96,331.0,Pike St & Monroe St,40.71173107,-73.99193043,557.665062935097,13560.0,227270.2661,2775.7738,10682.0,POINT (-73.99193043 40.71173107)
97,332.0,Cherry St,40.71219906,-73.97948148,557.665062935097,15034.0,281216.8999,3182.4432,12290.0,POINT (-73.97948148 40.71219906)
98,334.0,W 20 St & 7 Ave,40.74238787,-73.99726235,271.8663995582557,24251.0,338685.8841,2351.5435,20351.0,POINT (-73.99726235 40.74238787)
99,335.0,Washington Pl & Broadway,40.72903917,-73.99404649,225.34688991713543,16333.0,232965.7502,2443.9083,13023.0,POINT (-73.99404649 40.72903917)
100,336.0,Sullivan St & Washington Sq,40.73047747,-73.99906065,278.35437473663876,19717.0,318131.4332,2665.1166,14643.0,POINT (-73.99906065 40.73047747)
101,339.0,Avenue D & E 12 St,40.72580614,-73.97422494,1.395,96.0,1849.5,32.490300000000005,78.0,POINT (-73.97422494 40.72580614)
102,340.0,Madison St & Clinton St,40.71269042,-73.98776323,557.665062935097,14123.0,214283.9332,2562.9933,11790.0,POINT (-73.98776323 40.71269042)
103,341.0,Stanton St & Mangin St,40.71782143,-73.97628939,557.665062935097,10318.0,175923.8003,2820.3278,7922.0,POINT (-73.97628939000001 40.71782143)
104,342.0,Columbia St & Rivington St,40.71739973,-73.98016555,557.665062935097,11010.0,144150.5,2252.5255,9668.0,POINT (-73.98016555 40.71739973)
105,343.0,Clinton Ave & Flushing Ave,40.69794,-73.96986848,500.09262036591224,4122.0,74024.7832,3017.4388,2970.0,POINT (-73.96986848 40.69794)
106,344.0,Monroe St & Bedford Ave,40.6851443,-73.95380904,353.6135287316274,7027.0,118202.3827,2907.2881,4966.0,POINT (-73.95380904 40.6851443)
107,346.0,Bank St & Hudson St,40.73652889,-74.00618026,259.4671889031868,20359.0,308489.5338,2554.0951,15992.0,POINT (-74.00618025999999 40.73652889)
108,347.0,Greenwich St & W Houston St,40.728846,-74.008591,254.90788570638358,21158.0,358423.5172,2874.4844,16126.0,POINT (-74.008591 40.728846)
109,349.0,Rivington St & Ridge St,40.71850211,-73.98329859,553.6690190433162,16858.0,255612.5999,2559.1314,13431.0,POINT (-73.98329859 40.71850211)
110,350.0,Clinton St & Grand St,40.71559509,-73.9870295,557.665062935097,31860.0,419609.54959999997,2266.523,28025.0,POINT (-73.98702950000001 40.71559509)
111,351.0,Front St & Maiden Ln,40.70530954,-74.00612572,319.1375162321922,9042.0,193583.3497,3577.7375,6498.0,POINT (-74.00612572 40.70530954)
112,353.0,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,274.1279685640616,6499.0,102886.4333,2601.1832,4807.0,POINT (-73.97431458 40.68539567)
113,354.0,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,423.3598014763143,8395.0,139037.45010000002,2850.8005,5738.0,POINT (-73.96223558 40.69363137)
114,355.0,Bayard St & Baxter St,40.71602118,-73.99974372,322.6139944264871,18467.0,304729.9667,2769.0205,15211.0,POINT (-73.99974372 40.71602118)
115,356.0,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,535.8040454605633,7250.0,109532.7003,2227.537,6206.0,POINT (-73.98261205999999 40.71622644)
116,358.0,Christopher St & Greenwich St,40.73291553,-74.00711384,259.4671889031868,41422.0,696354.4836,2769.4612,31773.0,POINT (-74.00711384 40.73291553)
117,359.0,E 47 St & Park Ave,40.75510267,-73.97498696,360.14490186691944,16410.0,241959.8836,2754.9092,13833.0,POINT (-73.97498696 40.75510267)
118,360.0,William St & Pine St,40.70717936,-74.00887308,319.1375162321922,15638.0,278044.9339,2995.9656,12090.0,POINT (-74.00887308 40.70717936)
119,361.0,Allen St & Hester St,40.71605866,-73.99190759,557.665062935097,24596.0,384932.6332,2677.3898,20052.0,POINT (-73.99190759 40.71605866)
120,362.0,Broadway & W 37 St,40.75172632,-73.98753523,351.3874598089212,11331.0,192438.2338,2905.8856,8541.0,POINT (-73.98753523000001 40.75172632)
121,363.0,West Thames St,40.70834698,-74.01713445,213.38343614725247,15570.0,317229.75,2296.7583,11666.0,POINT (-74.01713445 40.70834698)
122,364.0,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,271.52709730487715,6885.0,110889.94989999999,2707.9746,4980.0,POINT (-73.96023854000001 40.68900443)
123,366.0,Clinton Ave & Myrtle Ave,40.693261,-73.968896,420.0682459207588,9873.0,140997.8161,2436.2346,7766.0,POINT (-73.968896 40.693261)
124,367.0,E 53 St & Lexington Ave,40.75828065,-73.97069431,294.6573002755401,13800.0,213142.5499,2676.6156,11335.0,POINT (-73.97069431 40.75828065)
125,368.0,Carmine St & 6 Ave,40.73038599,-74.00214988,257.62674934274725,39100.0,610127.9501,2612.0121,29990.0,POINT (-74.00214988 40.73038599)
126,369.0,Washington Pl & 6 Ave,40.73224119,-74.00026394,273.57639955825573,18766.0,290908.1675,2593.8396000000002,14132.0,POINT (-74.00026394 40.73224119)
127,372.0,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,413.9028871362848,4281.0,71372.1164,2787.6728,2880.0,POINT (-73.95801365375519 40.69454608724602)
128,373.0,Willoughby Ave & Walworth St,40.69331716,-73.95381995,423.3598014763143,6157.0,102280.0162,2824.3494,4310.0,POINT (-73.95381995 40.69331716)
129,376.0,John St & William St,40.70862144,-74.00722156,461.6716062276618,10442.0,195294.9334,3065.2164,7746.0,POINT (-74.00722156 40.70862144)
130,377.0,6 Ave & Canal St,40.72243797,-74.00566443,322.6139944264871,10257.0,189542.85020000002,3134.7878,7492.0,POINT (-74.00566443 40.72243797)
131,379.0,W 31 St & 7 Ave,40.749156,-73.9916,331.417192953857,26536.0,366393.1337,2448.9335,21705.0,POINT (-73.99160000000001 40.749156)
132,380.0,W 4 St & 7 Ave S,40.73401143,-74.00293877,255.83049934274723,32807.0,507145.3003,2591.7735,25242.0,POINT (-74.00293877 40.73401143)
133,383.0,Greenwich Ave & Charles St,40.735238,-74.000271,269.27959511270126,20185.0,281043.6001,2347.1705,16456.0,POINT (-74.000271 40.735238)
134,385.0,E 55 St & 2 Ave,40.75797322,-73.96603308,300.3773727430336,21674.0,356134.1341,2806.1174,17436.0,POINT (-73.96603308 40.75797322)
135,386.0,Centre St & Worth St,40.71494807,-74.00234482,267.1516764062001,10138.0,193960.7174,3190.8701,7302.0,POINT (-74.00234482 40.71494807)
136,387.0,Centre St & Chambers St,40.71273266,-74.0046073,264.9338742083979,18949.0,446648.4161,3888.3124,10885.0,POINT (-74.0046073 40.71273266)
137,388.0,W 26 St & 10 Ave,40.749717753,-74.002950346,326.6750284516925,15868.0,254329.5169,2768.1841,13198.0,POINT (-74.00295034600001 40.749717753)
138,389.0,Broadway & Berry St,40.71044554,-73.96525063,440.1802433338507,8731.0,141563.4166,2118.3262,6252.0,POINT (-73.96525063 40.71044554)
139,390.0,Duffield St & Willoughby St,40.69221589,-73.9842844,243.91149936788204,8767.0,149902.233,2859.7809,6652.0,POINT (-73.98428440000001 40.69221589)
140,391.0,Clark St & Henry St,40.69760127,-73.99344559,243.16468531910346,12759.0,202727.4337,2638.8488,10107.0,POINT (-73.99344558999999 40.69760127)
141,392.0,Jay St & Tech Pl,40.695065,-73.987167,245.70094381232647,11765.0,236174.6005,3439.7977,8649.0,POINT (-73.987167 40.695065)
142,393.0,E 5 St & Avenue C,40.72299208,-73.97995466,338.0196958115745,14689.0,209141.3166,2392.7332,12445.0,POINT (-73.97995466 40.72299208)
143,394.0,E 9 St & Avenue C,40.72521311,-73.97768752,282.8100942544398,12970.0,199602.6165,1980.7937,10660.0,POINT (-73.97768752 40.72521311)
144,396.0,Lefferts Pl & Franklin Ave,40.680342423,-73.9557689392,271.52709730487715,4575.0,71988.6161,2672.0978,3254.0,POINT (-73.9557689392 40.680342423)
145,397.0,Fulton St & Clermont Ave,40.68415748,-73.96922273,271.52709730487715,5238.0,79886.4,2580.4497,3927.0,POINT (-73.96922273 40.68415748)
146,398.0,Atlantic Ave & Furman St,40.69165183,-73.9999786,245.70094381232647,15711.0,327027.3334,3285.7255,10529.0,POINT (-73.99997860000001 40.69165183)
147,399.0,Lafayette Ave & St James Pl,40.68851534,-73.9647628,271.52709730487715,6795.0,103834.4332,2574.0184,5154.0,POINT (-73.9647628 40.68851534)
148,400.0,Pitt St & Stanton St,40.71926081,-73.98178024,557.665062935097,5455.0,81437.5165,2492.8787,4344.0,POINT (-73.98178024000001 40.71926081)
149,401.0,Allen St & Rivington St,40.72019576,-73.98997825,557.665062935097,24829.0,372968.01649999997,2524.1368,19753.0,POINT (-73.98997824999999 40.72019576)
150,402.0,Broadway & E 22 St,40.7403432,-73.98955109,249.9471226154716,39357.0,557858.5666,2418.5567,32457.0,POINT (-73.98955109000001 40.7403432)
151,403.0,E 2 St & 2 Ave,40.72502876,-73.99069656,225.34688991713543,20916.0,294014.5662,2399.7628999999997,16440.0,POINT (-73.99069656 40.72502876)
152,405.0,Washington St & Gansevoort St,40.739323,-74.008119,257.62674934274725,24023.0,422399.1503,2911.6052,17571.0,POINT (-74.00811899999999 40.739323)
153,406.0,Hicks St & Montague St,40.69512845,-73.99595065,237.56953709894182,7384.0,113608.2995,2354.2339,6052.0,POINT (-73.99595065 40.69512845)
154,408.0,Market St & Cherry St,40.71076228,-73.99400398,557.665062935097,9159.0,152152.6835,2781.955,7699.0,POINT (-73.99400398 40.71076228)
155,410.0,Suffolk St & Stanton St,40.72066442,-73.98517977,564.5963816164157,23977.0,358375.8662,2578.6893,19134.0,POINT (-73.98517977 40.72066442)
156,411.0,E 6 St & Avenue D,40.72228087,-73.97668709,355.62508204230284,24145.0,351691.9664,2496.4705,20113.0,POINT (-73.97668709 40.72228087)
157,412.0,Forsyth St & Canal St,40.7158155,-73.99422366,557.665062935097,23895.0,400946.6336,2821.5416,19838.0,POINT (-73.99422366 40.7158155)
158,415.0,Pearl St & Hanover Square,40.7047177,-74.00926027,436.81344053111,15144.0,309692.3996,3367.4009,10847.0,POINT (-74.00926027 40.7047177)
159,416.0,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,423.3598014763143,7495.0,116595.9166,2578.0062,5922.0,POINT (-73.97265183 40.68753406)
160,417.0,Barclay St & Church St,40.71291224,-74.01020234,264.9338742083979,9851.0,170890.4995,2982.0834,7717.0,POINT (-74.01020234000001 40.71291224)
161,418.0,Front St & Gold St,40.70224,-73.982578,243.91149936788204,6155.0,112439.9334,3115.5063,4735.0,POINT (-73.982578 40.70224)
162,419.0,Carlton Ave & Park Ave,40.69580705,-73.97355569,423.3598014763143,3750.0,55864.35,2585.7266,3028.0,POINT (-73.97355569 40.69580705)
163,420.0,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,271.52709730487715,5231.0,86488.0662,2860.3532,3955.0,POINT (-73.96968902 40.68764484)
164,421.0,Clermont Ave & Park Ave,40.69573398,-73.97129668,412.330468142981,3346.0,48050.8335,2338.1869,2752.0,POINT (-73.97129667999999 40.69573398)
165,422.0,W 59 St & 10 Ave,40.770513,-73.988038,326.30509659795075,23629.0,387973.3325,2851.9661,19552.0,POINT (-73.988038 40.770513)
166,423.0,W 54 St & 9 Ave,40.76584941,-73.98690506,326.30509659795075,18685.0,288545.8666,2624.1403,14788.0,POINT (-73.98690506 40.76584941)
167,426.0,West St & Chambers St,40.71754834,-74.01322069,188.50520721739753,49661.0,1029410.5337,3448.1693,36551.0,POINT (-74.01322069 40.71754834)
168,427.0,Bus Slip & State St,40.701907,-74.013942,442.1685984258469,8571.0,218493.7166,4175.7753999999995,5806.0,POINT (-74.013942 40.701907)
169,432.0,E 7 St & Avenue A,40.72621788,-73.98379855,355.62508204230284,29862.0,399459.583,2252.8704,24180.0,POINT (-73.98379855 40.72621788)
170,434.0,9 Ave & W 18 St,40.74317449,-74.00366443,271.2726632945194,15778.0,235584.7664,2553.5222,12672.0,POINT (-74.00366443 40.74317449)
171,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,273.57639955825573,57606.0,712979.0329,2164.2156,49698.0,POINT (-73.99415556 40.74173969)
172,436.0,Hancock St & Bedford Ave,40.68216564,-73.95399026,353.6135287316274,5836.0,101435.3499,2909.0311,4085.0,POINT (-73.95399026 40.68216564)
173,437.0,Macon St & Nostrand Ave,40.6809833854,-73.9500479759,353.6135287316274,6668.0,103171.4329,2677.1506,4941.0,POINT (-73.95004797590001 40.6809833854)
